merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
taxa: Heidelerke -> Heidelerche,taxa,Heidelerke,Heidelerche,gbif-key,auto,1,357,gbif:2490604 · Lullula arborea,,
taxa: Gartenlerche -> Heidelerche,taxa,Gartenlerche,Heidelerche,gbif-key,auto,3,357,gbif:2490604 · Lullula arborea,,
taxa: Flusspieper -> Wasserpieper,taxa,Flusspieper,Wasserpieper,gbif-key,auto,2,312,gbif:2490255 · Anthus spinoletta,,
taxa: Mauerpieper -> Wasserpieper,taxa,Mauerpieper,Wasserpieper,gbif-key,auto,1,312,gbif:2490255 · Anthus spinoletta,,
taxa: Bergpieper -> Wasserpieper,taxa,Bergpieper,Wasserpieper,gbif-key,auto,19,312,gbif:2490255 · Anthus spinoletta,,
taxa: Hauspieper -> Wasserpieper,taxa,Hauspieper,Wasserpieper,gbif-key,auto,4,312,gbif:2490255 · Anthus spinoletta,,
taxa: Wasserspieper -> Wasserpieper,taxa,Wasserspieper,Wasserpieper,gbif-key,auto,2,312,gbif:2490255 · Anthus spinoletta,,
taxa: Flußregenpfeifer -> Flussregenpfeifer,taxa,Flußregenpfeifer,Flussregenpfeifer,gbif-key,auto,68,88,gbif:7937336 · Charadrius dubius,,
taxa: Zwergregenpfeifer -> Flussregenpfeifer,taxa,Zwergregenpfeifer,Flussregenpfeifer,gbif-key,auto,3,88,gbif:7937336 · Charadrius dubius,,
taxa: Flussregenpfeiffer -> Flussregenpfeifer,taxa,Flussregenpfeiffer,Flussregenpfeifer,gbif-key,auto,1,88,gbif:7937336 · Charadrius dubius,,
taxa: Kirschkernbeißer -> Kernbeißer,taxa,Kirschkernbeißer,Kernbeißer,gbif-key,auto,24,223,gbif:2494329 · Coccothraustes coccothraustes,,
taxa: Kornbeißer -> Kernbeißer,taxa,Kornbeißer,Kernbeißer,gbif-key,auto,3,223,gbif:2494329 · Coccothraustes coccothraustes,,
taxa: Kirschfink -> Kernbeißer,taxa,Kirschfink,Kernbeißer,gbif-key,auto,1,223,gbif:2494329 · Coccothraustes coccothraustes,,
taxa: Heinsperling -> Feldsperling,taxa,Heinsperling,Feldsperling,gbif-key,auto,1,261,gbif:5231198 · Passer montanus,,
taxa: Feldling -> Feldsperling,taxa,Feldling,Feldsperling,gbif-key,auto,1,261,gbif:5231198 · Passer montanus,,
taxa: Hain-Sperling -> Feldsperling,taxa,Hain-Sperling,Feldsperling,gbif-key,auto,1,261,gbif:5231198 · Passer montanus,,
taxa: Spatz -> Haussperling,taxa,Spatz,Haussperling,gbif-key,auto,25,430,gbif:5231190 · Passer domesticus,,
taxa: Hausperling -> Haussperling,taxa,Hausperling,Haussperling,gbif-key,auto,6,430,gbif:5231190 · Passer domesticus,,
taxa: Hausspatz -> Haussperling,taxa,Hausspatz,Haussperling,gbif-key,auto,7,430,gbif:5231190 · Passer domesticus,,
taxa: Kohlenmeise -> Kohlmeise,taxa,Kohlenmeise,Kohlmeise,gbif-key,auto,1,601,gbif:9705453 · Parus major,,
taxa: Waldpieper -> Baumpieper,taxa,Waldpieper,Baumpieper,gbif-key,auto,1,424,gbif:2490246 · Anthus trivialis,,
taxa: Waldbaumpieper -> Baumpieper,taxa,Waldbaumpieper,Baumpieper,gbif-key,auto,1,424,gbif:2490246 · Anthus trivialis,,
taxa: Bruchvogel -> Großer Brachvogel,taxa,Bruchvogel,Großer Brachvogel,gbif-key,auto,2,69,gbif:2481792 · Numenius arquata,,
taxa: Tannenheher -> Tannenhäher,taxa,Tannenheher,Tannenhäher,gbif-key,auto,5,159,gbif:2482613 · Nucifraga caryocatactes,,
taxa: Edelfasan -> Fasan,taxa,Edelfasan,Fasan,gbif-key,auto,1,238,gbif:9752149 · Phasianus colchicus,,
taxa: Birkhahn -> Birkhuhn,taxa,Birkhahn,Birkhuhn,gbif-key,auto,18,125,gbif:2473682 · Lyrurus tetrix,,
taxa: Birkwild -> Birkhuhn,taxa,Birkwild,Birkhuhn,gbif-key,auto,1,125,gbif:2473682 · Lyrurus tetrix,,
taxa: Birkenhahn -> Birkhuhn,taxa,Birkenhahn,Birkhuhn,gbif-key,auto,1,125,gbif:2473682 · Lyrurus tetrix,,
taxa: Spielhahn -> Birkhuhn,taxa,Spielhahn,Birkhuhn,gbif-key,auto,4,125,gbif:2473682 · Lyrurus tetrix,,
taxa: Lyrurus tetrix -> Birkhuhn,taxa,Lyrurus tetrix,Birkhuhn,gbif-key,auto,1,125,gbif:2473682 · Lyrurus tetrix,,
taxa: Eisvögel -> Eisvogel,taxa,Eisvögel,Eisvogel,gbif-key,auto,1,669,gbif:2475532 · Alcedo atthis,,
taxa: Türkisreiter -> Eisvogel,taxa,Türkisreiter,Eisvogel,gbif-key,auto,1,669,gbif:2475532 · Alcedo atthis,,
taxa: Grünfüßiges Teichhuhn -> Teichhuhn,taxa,Grünfüßiges Teichhuhn,Teichhuhn,gbif-key,auto,42,369,gbif:5228199 · Gallinula chloropus,,
taxa: Teichrohrhuhn -> Teichhuhn,taxa,Teichrohrhuhn,Teichhuhn,gbif-key,auto,1,369,gbif:5228199 · Gallinula chloropus,,
taxa: Teichralle -> Teichhuhn,taxa,Teichralle,Teichhuhn,gbif-key,auto,4,369,gbif:5228199 · Gallinula chloropus,,
taxa: Girling -> Girlitz,taxa,Girling,Girlitz,gbif-key,auto,1,551,gbif:2494200 · Serinus serinus,,
taxa: Grilz -> Girlitz,taxa,Grilz,Girlitz,gbif-key,auto,1,551,gbif:2494200 · Serinus serinus,,
taxa: Grititz -> Girlitz,taxa,Grititz,Girlitz,gbif-key,auto,1,551,gbif:2494200 · Serinus serinus,,
taxa: Grillitz -> Girlitz,taxa,Grillitz,Girlitz,gbif-key,auto,1,551,gbif:2494200 · Serinus serinus,,
taxa: Große Rohrdommel -> Rohrdommel,taxa,Große Rohrdommel,Rohrdommel,gbif-key,auto,2,88,gbif:2480910 · Botaurus stellaris,,
taxa: Rohrtrommel -> Rohrdommel,taxa,Rohrtrommel,Rohrdommel,gbif-key,auto,7,88,gbif:2480910 · Botaurus stellaris,,
taxa: Rohrdrommel -> Rohrdommel,taxa,Rohrdrommel,Rohrdommel,gbif-key,auto,5,88,gbif:2480910 · Botaurus stellaris,,
taxa: Haubenkrähe -> Nebelkrähe,taxa,Haubenkrähe,Nebelkrähe,gbif-key,auto,1,114,gbif:2482515 · Corvus cornix,,
taxa: Graukrähe -> Nebelkrähe,taxa,Graukrähe,Nebelkrähe,gbif-key,auto,1,114,gbif:2482515 · Corvus cornix,,
taxa: Zeisig -> Erlenzeisig,taxa,Zeisig,Erlenzeisig,gbif-key,auto,98,161,gbif:6092830 · Spinus spinus,,
taxa: Fichtenzeisig -> Erlenzeisig,taxa,Fichtenzeisig,Erlenzeisig,gbif-key,auto,1,161,gbif:6092830 · Spinus spinus,,
taxa: Erlengimpel -> Erlenzeisig,taxa,Erlengimpel,Erlenzeisig,gbif-key,auto,2,161,gbif:6092830 · Spinus spinus,,
taxa: Birkenfink -> Bergfink,taxa,Birkenfink,Bergfink,gbif-key,auto,8,295,gbif:2494441 · Fringilla montifringilla,,
taxa: Feldammer -> Grauammer,taxa,Feldammer,Grauammer,gbif-key,auto,1,63,gbif:7634625 · Emberiza calandra,,
taxa: Schwarzstirn-Würger -> Schwarzstirnwürger,taxa,Schwarzstirn-Würger,Schwarzstirnwürger,gbif-key,auto,2,21,gbif:2492854 · Lanius minor,,
taxa: Grauer Seidenschwanz -> Seidenschwanz,taxa,Grauer Seidenschwanz,Seidenschwanz,gbif-key,auto,2,228,gbif:2484605 · Bombycilla garrulus,,
taxa: Schwamme -> Seidenschwanz,taxa,Schwamme,Seidenschwanz,gbif-key,auto,1,228,gbif:2484605 · Bombycilla garrulus,,
taxa: Binnenschilfsänger -> Schilfrohrsänger,taxa,Binnenschilfsänger,Schilfrohrsänger,gbif-key,auto,2,312,gbif:2493129 · Acrocephalus schoenobaenus,,
taxa: Teichsänger -> Teichrohrsänger,taxa,Teichsänger,Teichrohrsänger,gbif-key,auto,1,489,gbif:2493118 · Acrocephalus scirpaceus,,
taxa: Alpenheckenbraunelle -> Alpenbraunelle,taxa,Alpenheckenbraunelle,Alpenbraunelle,gbif-key,auto,1,69,gbif:5231770 · Prunella collaris,,
taxa: Getüpfeltes Sumpfhuhn -> Tüpfelsumpfhuhn,taxa,Getüpfeltes Sumpfhuhn,Tüpfelsumpfhuhn,gbif-key,auto,1,102,gbif:2474621 · Porzana porzana,,
taxa: Tüpfelralle -> Tüpfelsumpfhuhn,taxa,Tüpfelralle,Tüpfelsumpfhuhn,gbif-key,auto,1,102,gbif:2474621 · Porzana porzana,,
taxa: Tüpfelsumpfhühnchen -> Tüpfelsumpfhuhn,taxa,Tüpfelsumpfhühnchen,Tüpfelsumpfhuhn,gbif-key,auto,3,102,gbif:2474621 · Porzana porzana,,
taxa: Schwippel -> Tüpfelsumpfhuhn,taxa,Schwippel,Tüpfelsumpfhuhn,gbif-key,auto,1,102,gbif:2474621 · Porzana porzana,,
taxa: Tüpfelsumpfhahn -> Tüpfelsumpfhuhn,taxa,Tüpfelsumpfhahn,Tüpfelsumpfhuhn,gbif-key,auto,1,102,gbif:2474621 · Porzana porzana,,
taxa: Holztaube -> Hohltaube,taxa,Holztaube,Hohltaube,gbif-key,auto,4,164,gbif:2495471 · Columba oenas,,
taxa: Waldtaube -> Hohltaube,taxa,Waldtaube,Hohltaube,gbif-key,auto,4,164,gbif:2495471 · Columba oenas,,
taxa: Stahltaube -> Hohltaube,taxa,Stahltaube,Hohltaube,gbif-key,auto,3,164,gbif:2495471 · Columba oenas,,
taxa: Türkeltaube -> Türkentaube,taxa,Türkeltaube,Türkentaube,gbif-key,auto,1,295,gbif:2495696 · Streptopelia decaocto,,
taxa: Türkenlerche -> Türkentaube,taxa,Türkenlerche,Türkentaube,gbif-key,auto,1,295,gbif:2495696 · Streptopelia decaocto,,
taxa: Auerhahn -> Auerhuhn,taxa,Auerhahn,Auerhuhn,gbif-key,auto,10,29,gbif:2473577 · Tetrao urogallus,,
taxa: Auerwild -> Auerhuhn,taxa,Auerwild,Auerhuhn,gbif-key,auto,2,29,gbif:2473577 · Tetrao urogallus,,
taxa: Rothalswürger -> Rotkopfwürger,taxa,Rothalswürger,Rotkopfwürger,gbif-key,auto,6,89,gbif:2492867 · Lanius senator,,
taxa: Rothkopfwürger -> Rotkopfwürger,taxa,Rothkopfwürger,Rotkopfwürger,gbif-key,auto,1,89,gbif:2492867 · Lanius senator,,
taxa: Gürtelwürger -> Rotkopfwürger,taxa,Gürtelwürger,Rotkopfwürger,gbif-key,auto,1,89,gbif:2492867 · Lanius senator,,
taxa: Weißer Storch -> Weißstorch,taxa,Weißer Storch,Weißstorch,gbif-key,auto,12,237,gbif:2481912 · Ciconia ciconia,,
taxa: Klapperstorch -> Weißstorch,taxa,Klapperstorch,Weißstorch,gbif-key,auto,1,237,gbif:2481912 · Ciconia ciconia,,
taxa: Müllerchen -> Zaungrasmücke,taxa,Müllerchen,Zaungrasmücke,gbif-key,auto,3,244,gbif:11034996 · Curruca curruca,,
taxa: Klappergrasmücke -> Zaungrasmücke,taxa,Klappergrasmücke,Zaungrasmücke,gbif-key,auto,137,244,gbif:11034996 · Curruca curruca,,
taxa: Klappgrasmücke -> Zaungrasmücke,taxa,Klappgrasmücke,Zaungrasmücke,gbif-key,auto,1,244,gbif:11034996 · Curruca curruca,,
taxa: Graureiher -> Fischreiher,taxa,Graureiher,Fischreiher,gbif-key,auto,196,293,gbif:9797180 · Ardea cinerea,,
taxa: blauer Reiher -> Fischreiher,taxa,blauer Reiher,Fischreiher,gbif-key,auto,1,293,gbif:9797180 · Ardea cinerea,,
taxa: Hühnerhabicht -> Habicht,taxa,Hühnerhabicht,Habicht,gbif-key,auto,3,190,gbif:2480589 · Accipiter gentilis,,
taxa: Mausebussard -> Mäusebussard,taxa,Mausebussard,Mäusebussard,gbif-key,auto,22,481,gbif:2480537 · Buteo buteo,,
taxa: Kaninchen-Mausebussard -> Mäusebussard,taxa,Kaninchen-Mausebussard,Mäusebussard,gbif-key,auto,1,481,gbif:2480537 · Buteo buteo,,
taxa: Kiebitzpfeifer -> Kiebitzregenpfeifer,taxa,Kiebitzpfeifer,Kiebitzregenpfeifer,gbif-key,auto,1,138,gbif:2480327 · Pluvialis squatarola,,
taxa: Silberregenpfeifer -> Kiebitzregenpfeifer,taxa,Silberregenpfeifer,Kiebitzregenpfeifer,gbif-key,auto,2,138,gbif:2480327 · Pluvialis squatarola,,
taxa: Mistelndrossel -> Misteldrossel,taxa,Mistelndrossel,Misteldrossel,gbif-key,auto,1,411,gbif:2490774 · Turdus viscivorus,,
taxa: Mistdrossel -> Misteldrossel,taxa,Mistdrossel,Misteldrossel,gbif-key,auto,1,411,gbif:2490774 · Turdus viscivorus,,
taxa: Bachpieper -> Wiesenpieper,taxa,Bachpieper,Wiesenpieper,gbif-key,auto,2,297,gbif:2490266 · Anthus pratensis,,
taxa: Wiesenmeier -> Wiesenpieper,taxa,Wiesenmeier,Wiesenpieper,gbif-key,auto,4,297,gbif:2490266 · Anthus pratensis,,
taxa: Großer Buntspecht -> Buntspecht,taxa,Großer Buntspecht,Buntspecht,gbif-key,auto,49,452,gbif:2477968 · Dendrocopos major,,
taxa: Großbuntspecht -> Buntspecht,taxa,Großbuntspecht,Buntspecht,gbif-key,auto,1,452,gbif:2477968 · Dendrocopos major,,
taxa: Bunthecht -> Buntspecht,taxa,Bunthecht,Buntspecht,gbif-key,auto,1,452,gbif:2477968 · Dendrocopos major,,
taxa: Zwergreiher -> Zwergrohrdommel,taxa,Zwergreiher,Zwergrohrdommel,gbif-key,auto,32,91,gbif:2480850 · Ixobrychus minutus,,
taxa: Zwergdommel -> Zwergrohrdommel,taxa,Zwergdommel,Zwergrohrdommel,gbif-key,auto,71,91,gbif:2480850 · Ixobrychus minutus,,
taxa: Zwergrohrtrommel -> Zwergrohrdommel,taxa,Zwergrohrtrommel,Zwergrohrdommel,gbif-key,auto,1,91,gbif:2480850 · Ixobrychus minutus,,
taxa: Zwerg-Rohrdommel -> Zwergrohrdommel,taxa,Zwerg-Rohrdommel,Zwergrohrdommel,gbif-key,auto,1,91,gbif:2480850 · Ixobrychus minutus,,
taxa: Mauerkauz -> Waldkauz,taxa,Mauerkauz,Waldkauz,gbif-key,auto,2,404,gbif:9282206 · Strix aluco,,
taxa: Schwarzkehliger Fliegenschnäpper -> Trauerfliegenschnäpper,taxa,Schwarzkehliger Fliegenschnäpper,Trauerfliegenschnäpper,gbif-key,auto,9,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Fliegenmännchen -> Trauerfliegenschnäpper,taxa,Fliegenmännchen,Trauerfliegenschnäpper,gbif-key,auto,1,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Trauerfliegschnäpper -> Trauerfliegenschnäpper,taxa,Trauerfliegschnäpper,Trauerfliegenschnäpper,gbif-key,auto,1,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Trauerschnäpper -> Trauerfliegenschnäpper,taxa,Trauerschnäpper,Trauerfliegenschnäpper,gbif-key,auto,72,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Stahlblaufliegenschnäpper -> Trauerfliegenschnäpper,taxa,Stahlblaufliegenschnäpper,Trauerfliegenschnäpper,gbif-key,auto,4,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Trauerfliegenfänger -> Trauerfliegenschnäpper,taxa,Trauerfliegenfänger,Trauerfliegenschnäpper,gbif-key,auto,1,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Trauerschnepper -> Trauerfliegenschnäpper,taxa,Trauerschnepper,Trauerfliegenschnäpper,gbif-key,auto,1,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Trauerfliegers -> Trauerfliegenschnäpper,taxa,Trauerfliegers,Trauerfliegenschnäpper,gbif-key,auto,1,97,gbif:2492606 · Ficedula hypoleuca,,
taxa: Steinmerle -> Steinrötel,taxa,Steinmerle,Steinrötel,gbif-key,auto,1,44,gbif:2490956 · Monticola saxatilis,,
taxa: Steinmännchen -> Steinschmätzer,taxa,Steinmännchen,Steinschmätzer,gbif-key,auto,1,111,gbif:5231240 · Oenanthe oenanthe,,
taxa: Bläßhuhn -> Blässhuhn,taxa,Bläßhuhn,Blässhuhn,gbif-key,auto,354,450,gbif:2474377 · Fulica atra,,
taxa: Blesshuhn -> Blässhuhn,taxa,Blesshuhn,Blässhuhn,gbif-key,auto,7,450,gbif:2474377 · Fulica atra,,
taxa: Bleßhuhn -> Blässhuhn,taxa,Bleßhuhn,Blässhuhn,gbif-key,auto,2,450,gbif:2474377 · Fulica atra,,
taxa: Wasserhuhn -> Blässhuhn,taxa,Wasserhuhn,Blässhuhn,gbif-key,auto,2,450,gbif:2474377 · Fulica atra,,
taxa: Blässralle -> Blässhuhn,taxa,Blässralle,Blässhuhn,gbif-key,auto,2,450,gbif:2474377 · Fulica atra,,
taxa: Rußhuhn -> Blässhuhn,taxa,Rußhuhn,Blässhuhn,gbif-key,auto,1,450,gbif:2474377 · Fulica atra,,
taxa: Bläßralle -> Blässhuhn,taxa,Bläßralle,Blässhuhn,gbif-key,auto,1,450,gbif:2474377 · Fulica atra,,
taxa: Raufußbussard -> Rauhfußbussard,taxa,Raufußbussard,Rauhfußbussard,gbif-key,auto,29,31,gbif:2480524 · Buteo lagopus,,
taxa: Raubfußbussard -> Rauhfußbussard,taxa,Raubfußbussard,Rauhfußbussard,gbif-key,auto,8,31,gbif:2480524 · Buteo lagopus,,
taxa: Rauchfußbussard -> Rauhfußbussard,taxa,Rauchfußbussard,Rauhfußbussard,gbif-key,auto,5,31,gbif:2480524 · Buteo lagopus,,
taxa: Raufußfalke -> Rauhfußbussard,taxa,Raufußfalke,Rauhfußbussard,gbif-key,auto,1,31,gbif:2480524 · Buteo lagopus,,
taxa: Griel -> Triel,taxa,Griel,Triel,gbif-key,auto,6,21,gbif:2482100 · Burhinus oedicnemus,,
taxa: Sumpfläufer -> Rotschenkel,taxa,Sumpfläufer,Rotschenkel,gbif-key,auto,21,258,gbif:2481714 · Tringa totanus,,
taxa: Rotbeinchen -> Rotschenkel,taxa,Rotbeinchen,Rotschenkel,gbif-key,auto,2,258,gbif:2481714 · Tringa totanus,,
taxa: Rotschenkelwasserläufer -> Rotschenkel,taxa,Rotschenkelwasserläufer,Rotschenkel,gbif-key,auto,1,258,gbif:2481714 · Tringa totanus,,
taxa: Rotkopfente -> Kolbenente,taxa,Rotkopfente,Kolbenente,gbif-key,auto,1,420,gbif:2498180 · Netta rufina,,
taxa: Schafente -> Kolbenente,taxa,Schafente,Kolbenente,gbif-key,auto,1,420,gbif:2498180 · Netta rufina,,
taxa: Rundente -> Kolbenente,taxa,Rundente,Kolbenente,gbif-key,auto,1,420,gbif:2498180 · Netta rufina,,
taxa: Roteente -> Kolbenente,taxa,Roteente,Kolbenente,gbif-key,auto,3,420,gbif:2498180 · Netta rufina,,
taxa: Rohrente -> Kolbenente,taxa,Rohrente,Kolbenente,gbif-key,auto,9,420,gbif:2498180 · Netta rufina,,
taxa: Wachtelente -> Kolbenente,taxa,Wachtelente,Kolbenente,gbif-key,auto,1,420,gbif:2498180 · Netta rufina,,
taxa: Knopfente -> Kolbenente,taxa,Knopfente,Kolbenente,gbif-key,auto,1,420,gbif:2498180 · Netta rufina,,
taxa: Rotente -> Kolbenente,taxa,Rotente,Kolbenente,gbif-key,auto,2,420,gbif:2498180 · Netta rufina,,
taxa: Sturmmöve -> Sturmmöwe,taxa,Sturmmöve,Sturmmöwe,gbif-key,auto,12,312,gbif:7982160 · Larus canus,,
taxa: Kleinbrachvogel -> Regenbrachvogel,taxa,Kleinbrachvogel,Regenbrachvogel,gbif-key,auto,1,90,gbif:2481784 · Numenius phaeopus,,
taxa: Hamsterfalke -> Würgfalke,taxa,Hamsterfalke,Würgfalke,gbif-key,auto,1,2,gbif:2481034 · Falco cherrug,,
taxa: Würgfalk -> Würgfalke,taxa,Würgfalk,Würgfalke,gbif-key,auto,1,2,gbif:2481034 · Falco cherrug,,
taxa: Flußseeschwalbe -> Flussseeschwalbe,taxa,Flußseeschwalbe,Flussseeschwalbe,gbif-key,auto,69,158,gbif:9367409 · Sterna hirundo,,
taxa: Flussmöwe -> Flussseeschwalbe,taxa,Flussmöwe,Flussseeschwalbe,gbif-key,auto,1,158,gbif:9367409 · Sterna hirundo,,
taxa: Flussschwalbe -> Flussseeschwalbe,taxa,Flussschwalbe,Flussseeschwalbe,gbif-key,auto,1,158,gbif:9367409 · Sterna hirundo,,
taxa: Steinbuhre -> Uhu,taxa,Steinbuhre,Uhu,gbif-key,auto,3,157,gbif:5959092 · Bubo bubo,,
taxa: Berguhu -> Uhu,taxa,Berguhu,Uhu,gbif-key,auto,1,157,gbif:5959092 · Bubo bubo,,
taxa: Weingimpel -> Karmingimpel,taxa,Weingimpel,Karmingimpel,gbif-key,auto,1,19,gbif:2494459,,
taxa: Alpenringdrossel -> Alpenringamsel,taxa,Alpenringdrossel,Alpenringamsel,gbif-key,auto,5,11,gbif:6542554,,
taxa: Stinklerche -> Wiedehopf,taxa,Stinklerche,Wiedehopf,gbif-key,auto,2,142,gbif:2498415,,
taxa: Blaurake -> Blauracke,taxa,Blaurake,Blauracke,gbif-key,auto,1,42,gbif:2475365,,
taxa: Kleinspecht -> Zwergspecht,taxa,Kleinspecht,Zwergspecht,gbif-key,auto,47,87,gbif:9015784,,
taxa: Kleiner Buntspecht -> Zwergspecht,taxa,Kleiner Buntspecht,Zwergspecht,gbif-key,auto,1,87,gbif:9015784,,
taxa: Zwergpicker -> Zwergspecht,taxa,Zwergpicker,Zwergspecht,gbif-key,auto,1,87,gbif:9015784,,
taxa: Zwergpickel -> Zwergspecht,taxa,Zwergpickel,Zwergspecht,gbif-key,auto,1,87,gbif:9015784,,
taxa: Raufußkauz -> Rauhfußkauz,taxa,Raufußkauz,Rauhfußkauz,gbif-key,auto,6,19,gbif:5739298,,
taxa: Samtkauz -> Rauhfußkauz,taxa,Samtkauz,Rauhfußkauz,gbif-key,auto,1,19,gbif:5739298,,
taxa: Raubfußkauz -> Rauhfußkauz,taxa,Raubfußkauz,Rauhfußkauz,gbif-key,auto,3,19,gbif:5739298,,
taxa: Rauchfußkauz -> Rauhfußkauz,taxa,Rauchfußkauz,Rauhfußkauz,gbif-key,auto,2,19,gbif:5739298,,
taxa: Steinkäuzchen -> Steinkauz,taxa,Steinkäuzchen,Steinkauz,gbif-key,auto,2,53,gbif:2497266,,
taxa: Steinhaufen -> Steinkauz,taxa,Steinhaufen,Steinkauz,gbif-key,auto,1,53,gbif:2497266,,
taxa: Steineule -> Steinkauz,taxa,Steineule,Steinkauz,gbif-key,auto,1,53,gbif:2497266,,
taxa: Zwergkauz -> Sperlingskauz,taxa,Zwergkauz,Sperlingskauz,gbif-key,auto,3,19,gbif:5232162,,
taxa: Sperberkauz -> Sperbereule,taxa,Sperberkauz,Sperbereule,gbif-key,auto,1,10,gbif:2497894,,
taxa: Falkeneule -> Sperbereule,taxa,Falkeneule,Sperbereule,gbif-key,auto,1,10,gbif:2497894,,
taxa: Sumpfweihe -> Rohrweihe,taxa,Sumpfweihe,Rohrweihe,gbif-key,auto,4,310,gbif:2480482,,
taxa: Roter Milan -> Rotmilan,taxa,Roter Milan,Rotmilan,gbif-key,auto,24,65,gbif:5229168 · Milvus milvus,,
taxa: Rot-Milan -> Rotmilan,taxa,Rot-Milan,Rotmilan,gbif-key,auto,1,65,gbif:5229168 · Milvus milvus,,
taxa: Rotweihe -> Rotmilan,taxa,Rotweihe,Rotmilan,gbif-key,auto,1,65,gbif:5229168 · Milvus milvus,,
taxa: Gabelweihe -> Rotmilan,taxa,Gabelweihe,Rotmilan,gbif-key,auto,5,65,gbif:5229168 · Milvus milvus,,
taxa: Flussadler -> Fischadler,taxa,Flussadler,Fischadler,gbif-key,auto,1,203,gbif:2480726,,
taxa: Baumeister -> Fischadler,taxa,Baumeister,Fischadler,gbif-key,auto,1,203,gbif:2480726,,
taxa: Mönchsgeier -> Kuttengeier,taxa,Mönchsgeier,Kuttengeier,gbif-key,auto,1,4,gbif:5229165,,
taxa: Schwarzer Storch -> Schwarzstorch,taxa,Schwarzer Storch,Schwarzstorch,gbif-key,auto,2,45,gbif:2481909,,
taxa: Braunente -> Moorente,taxa,Braunente,Moorente,gbif-key,auto,1,144,gbif:2498259,,
taxa: Rotsäger -> Mittelsäger,taxa,Rotsäger,Mittelsäger,gbif-key,auto,1,61,gbif:2498375,,
taxa: Rothalsaucher -> Rothalstaucher,taxa,Rothalsaucher,Rothalstaucher,gbif-key,auto,1,110,gbif:2482051,,
taxa: Rothalsente -> Rothalstaucher,taxa,Rothalsente,Rothalstaucher,gbif-key,auto,2,110,gbif:2482051,,
taxa: Schwarzhals-Taucher -> Schwarzhalstaucher,taxa,Schwarzhals-Taucher,Schwarzhalstaucher,gbif-key,auto,8,442,gbif:2482065 · Podiceps nigricollis,,
taxa: Prachttaucher -> Polartaucher,taxa,Prachttaucher,Polartaucher,gbif-key,auto,23,27,gbif:2481959,,
taxa: Polarseetaucher -> Polartaucher,taxa,Polarseetaucher,Polartaucher,gbif-key,auto,1,27,gbif:2481959,,
taxa: Prachtaucher -> Polartaucher,taxa,Prachtaucher,Polartaucher,gbif-key,auto,5,27,gbif:2481959,,
taxa: Prachtente -> Polartaucher,taxa,Prachtente,Polartaucher,gbif-key,auto,2,27,gbif:2481959,,
taxa: Eisartaucher -> Eistaucher,taxa,Eisartaucher,Eistaucher,gbif-key,auto,1,19,gbif:2481962,,
taxa: Temminck-Strandläufer -> Temminckstrandläufer,taxa,Temminck-Strandläufer,Temminckstrandläufer,gbif-key,auto,4,49,gbif:2481740 · Calidris temminckii,,
taxa: Temminck Strandläufer -> Temminckstrandläufer,taxa,Temminck Strandläufer,Temminckstrandläufer,gbif-key,auto,2,49,gbif:2481740 · Calidris temminckii,,
taxa: Große Bekassine -> Große Sumpfschnepfe,taxa,Große Bekassine,Große Sumpfschnepfe,gbif-key,auto,1,4,gbif:2481831,,
taxa: Doppelschnepfe -> Große Sumpfschnepfe,taxa,Doppelschnepfe,Große Sumpfschnepfe,gbif-key,auto,3,4,gbif:2481831,,
taxa: Sumpfschnepfe -> Große Sumpfschnepfe,taxa,Sumpfschnepfe,Große Sumpfschnepfe,gbif-key,auto,3,4,gbif:2481831,,
taxa: Doppelbekassine -> Große Sumpfschnepfe,taxa,Doppelbekassine,Große Sumpfschnepfe,gbif-key,auto,2,4,gbif:2481831,,
taxa: Heringsmöve -> Heringsmöwe,taxa,Heringsmöve,Heringsmöwe,gbif-key,auto,3,25,gbif:2481174,,
taxa: Mitteljäger -> Mittlere Raubmöwe,taxa,Mitteljäger,Mittlere Raubmöwe,gbif-key,auto,3,5,gbif:2481609,,
taxa: Spatelraubmöwe -> Mittlere Raubmöwe,taxa,Spatelraubmöwe,Mittlere Raubmöwe,gbif-key,auto,1,5,gbif:2481609,,
taxa: Alpenschneehuhn -> Schneehuhn,taxa,Alpenschneehuhn,Schneehuhn,gbif-key,auto,19,46,gbif:5227679,,
taxa: Felsenadler -> Steinadler,taxa,Felsenadler,Steinadler,gbif-key,auto,1,340,gbif:2480506 · Aquila chrysaetos,,
taxa: Zwergeule -> Zwergohreule,taxa,Zwergeule,Zwergohreule,gbif-key,auto,4,23,gbif:2497701 · Otus scops,,
taxa: Kolkrahe -> Kolkrabe,taxa,Kolkrahe,Kolkrabe,gbif-key,auto,1,184,gbif:2482492 · Corvus corax,,
taxa: Kalkrabe -> Kolkrabe,taxa,Kalkrabe,Kolkrabe,gbif-key,auto,3,184,gbif:2482492 · Corvus corax,,
